,Dist ID,Dist Name,City,Zip Code,Address,Lat,Lng,2018 Rank,2018 Rank of,2018 Rank Stars,2018 State Rank,2018 Rank Score,2019 Rank,2019 Rank of,2019 Rank Stars,2019 State Rank,2019 Rank Score,2019 Student Count,Low Grade,High Grade,School Count
0,3409930,Mendham Township School District,Brookside,07926,18 West Main Street,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,696.0,PK,8,2
1,3414370,Rumson Borough School District,Rumson,07760,60 Forrest Avenue,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,8,2
2,3403390,Closter Public School District,Closter,07624,340 Homans Avenue,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,8,2
3,3404950,Fair Haven School District,Fair Haven,07704,224 Hance Road,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,8,2
4,3400750,Allendale Public School District,Allendale,07401,100 Brookside Avenue,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,8,2
5,3411520,North Caldwell School District,North Caldwell,07006,132A Gould Avenue,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,6,2
6,3418040,Union County Vocational-Technical School District,Scotch Plains,07076,1776 Raritan Road,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,9,12,8
7,3400043,Princeton Charter School,Princeton,08540,100 Bunn Drive,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,K,8,1
8,3417500,Monmouth County Vocational School District,Freehold,07728,4000 Kozloski Road,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,9,12,9
9,3400870,Alpine Elementary School District,Alpine,07620,500 Hillside Ave.,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,K,8,1
10,3407320,Ho-Ho-Kus School District,Ho Ho Kus,07423,70 Lloyd Road,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,8,1
11,3404770,Englewood Cliffs School District,Englewood Cliffs,07632,143 Charlotte Place,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,8,2
12,3414520,Saddle River School Distict,Saddle River,07458,97 E. Allendale Road,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,5,1
13,3410200,Millburn Township School District,Millburn,07041,434 Millburn Avenue,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,12,8
14,3414730,Sea Girt Borough School District,Sea Girt,08750,451 Bell Place,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,8,1
15,3416620,Upper Saddle River School District,Upper Saddle River,07458,395 West Saddle River Road,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,8,3
16,3404830,Essex Fells School District,Essex Fells,07021,102 Hawthorne Road,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,6,1
17,3406720,Harding Township School District,New Vernon,07976,34 Lees Hill Road,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,8,1
18,3410720,Morris County Vocational School District,Denville,07834,400 East Main Street,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,9,12,5
19,3408790,Little Silver Boro School District,Little Silver,07739,124 Willow Drive,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,8,2
20,3415810,Stone Harbor School District,Stone Harbor,08247,275 93rd Street,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,K,4,1
21,3400735,Hatikvah International Academy Charter School,East Brunswick,08816,7 Lexington Avenue,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,K,8,1
22,3411310,New Providence School District,New Providence,07974,356 Elkwood Avenue,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,12,4
23,3400767,Jersey City Global Charter School,Jersey City,07307,255 Congress Street,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,K,7,1
24,3408730,Little Falls Township Public School District,Little Falls,07424,560 Main Street,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,8,3
25,3418210,Woodcliff Lake School District,Woodcliff Lake,07677,134 Woodcliff Avenue,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,8,2
26,3411760,Northern Valley Regional High School District,Demarest,07627,162 Knickerbocker Road,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,12,3
27,3409690,Margate City School District,Margate City,08402,8103 Winchester Avenue,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,8,2
28,3415900,Summit Public School District,Summit,07901,14 Beekman Terrace,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,12,9
29,3401470,Bergen County Vocational Technical School District,Paramus,07652,540 Farview Avenue,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,9,12,5
30,3402610,Califon Borough School District,Califon,07830,6 School St,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,8,1
31,3413890,River Edge School District,River Edge,07661,410 Bogert Road,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,6,2
32,3412240,Oradell Public School District,Oradell,07649,350 Prospect Avenue,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,6,1
33,3410380,Monmouth Beach School District,Monmouth Beach,07750,7 Hastings Place,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,8,1
34,3406840,Harrington Park School District,Harrington Park,07640,191 Harriot Avenue,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,8,1
35,3409810,Maywood School District,Maywood,07607,452 Maywood Avenue,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,8,2
36,3412260,River Dell Regional School District,River Edge,07661,230 Woodland Avenue,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,7,12,2
37,3400025,Robert Treat Academy Charter School,Newark,07104,443 Clifton Avenue,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,K,8,1
38,3405940,Glen Ridge Public School District,Glen Ridge,07028,12 High Street,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,12,4
39,3413830,Ridgewood Public School District,Ridgewood,07450,49 Cottage Place,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,12,10
40,3400734,Hoboken Dual Language Charter School,Hoboken,07030,123 Jefferson Street,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,K,8,1
41,3408820,Livingston Board of Education School District,Livingston,07039,11 Foxcroft Drive,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,12,10
42,3416110,Tenafly Public School District,Tenafly,07670,500 Tenafly Road,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,12,6
43,3406960,Haworth Public School District,Haworth,07641,205 Valley Road,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,8,1
44,3411730,Northern Highlands Regional High School District,Allendale,07401,298 Hillside Avenue,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,9,12,1
45,3403810,Demarest School District,Demarest,07627,568 Piermont Road,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,8,3
46,3400004,School District of the Chathams,Chatham,07928,58 Meyersville Road,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,12,6
47,3417550,West Morris Regional High School District,Chester,07930,10 South Four Bridges Road,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,9,12,2
48,3411040,Mountainside School District,Mountainside,07092,1497 Woodacres Drive,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,8,2
49,3412180,Old Tappan Public School District,Old Tappan,07675,277 Old Tappan Rd.,,,1,618,5,99.84,0.9942911,2,5,611,99.67,0.9908835,,PK,8,2
0,3410650,Montville Township School District,Montville,07045,86 River Road,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,3645.0,PK,12,7
1,3409330,Mahwah Township Public School District,Mahwah,07430,60 Ridge Rd.,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,12,6
2,3411010,Mountain Lakes Public School District,Mountain Lakes,07046,400 Boulevard,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,12,4
3,3416170,Tewksbury Township School District,Califon,07830,173 Old Turnpike Road,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,8,2
4,3405970,Glen Rock Public School District,Glen Rock,07452,620 Harristown Road,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,12,6
5,3414220,Roosevelt Boro,Roosevelt,08555,2a School Lane,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,6,1
6,3412510,Pascack Valley Regional High School District,Montvale,07645,28 West Grand Avenue,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,4,12,3
7,3410710,Moorestown Township Public School District,Moorestown,08057,803 North Stanwick Road,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,12,6
8,3405010,Fairfield Public Schools School District,Fairfield,07004,15 Knoll Road,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,6,2
9,3403540,Cranbury Township School District,Cranbury,08512,23 North Main Street,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,8,1
10,3417460,West Essex Regional School District,North Caldwell,07006,65 West Greenbrook Road,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,7,12,2
11,3401650,Bernards Township School District,Basking Ridge,07920,101 Peachtree Road,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,12,6
12,3417190,Watchung Borough Public School District,Watchung,07069,1 Dr. Parenty Way,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,8,2
13,3407710,Island Heights School District,Island Heights,08732,115 Summit Avenue,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,6,1
14,3410620,Montvale Board of Education School District,Montvale,07645,47 Spring Valley Road,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,8,2
15,3404080,East Amwell Township School District,Ringoes,08551,43 Wertsville Road,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,8,1
16,3403610,Cumberland County Board of Vocational Education,Vineland,08360,3400 College Drive,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,9,12,1
17,3403600,Cresskill Public School District,Cresskill,07626,15 Brookside Ave,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,12,4
18,3401530,Berkeley Heights School District,Berkeley Heights,07922,345 Plainfield Avenue,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,12,6
19,3403870,Denville Township K-8 School District,Denville,07834,1 St. Mary Place,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,8,3
20,3409390,Manalapan-Englishtown Regional Schools School District,Englishtown,07726,54 Main Street,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,8,8
21,3405250,Florham Park School District,Florham Park,07932,67 Ridgedale Aveune,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,8,3
22,3413560,Ramapo Indian Hills Regional High School District,Oakland,07436,131 Yawpo Avenue,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,9,12,2
23,3413380,Port Republic School District,Port Republic,08241,137 Pomona Avenue,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,K,8,1
24,3415570,Spring Lake Borough,Spring Lake,07762,411 Tuttle Avenue,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,8,1
25,3407590,Hunterdon Central Regional High School District,Flemington,08822,84 Route 31,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,9,12,1
26,3406390,Haddonfield School District,Haddonfield,08033,1 Lincoln Avenue,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,12,5
27,3412120,Oceanport School District,Oceanport,07757,29 Wolf Hill Avenue,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,8,2
28,3413590,Ramsey School District,Ramsey,07446,266 East Main St.,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,12,5
29,3408040,Kinnelon School District,Kinnelon,07405,109 Kiel Avenue,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,12,4
30,3408670,Linwood City School District,Linwood,08221,51 Belhaven Avenue,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,8,2
31,3417760,Westfield Public School District,Westfield,07090,302 Elm Street,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,12,10
32,3414250,Roseland School District,Roseland,07068,100 Passaic Avenue,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,6,1
33,3401980,Boonton Township School District,Boonton,07005,11 Valley Road,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,8,1
34,3402310,Brielle Boro School District,Brielle,08730,605 Union Lane,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,8,1
35,3409720,Marlboro Township School District,Marlboro,07746,1980 Township Drive,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,8,8
36,3417700,West Windsor-Plainsboro Regional School District,West Windsor,08550,321 Village Rd East,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,12,10
37,3412900,Pequannock Township School District,Pompton Plains,07444,538 Newark Pompton Tpke.,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,12,5
38,3416980,Warren Township School District,Warren,07059,213 Mt. Horeb Road,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,8,5
39,3412450,Park Ridge School District,Park Ridge,07656,85 Pascack Road,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,12,3
40,3414970,Shrewsbury Borough School District,Shrewsbury,07702,20 Obre Place,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,8,1
41,3405370,Franklin Lakes School District,Franklin Lakes,07417,490 Pulis Avenue,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,8,4
42,3410770,Morris Plains School District,Morris Plains,07950,520 Speedwell Avenue,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,8,2
43,3406090,Green Township School District,Greendell,07839,69 Mackerley Road,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,8,1
44,3400731,Riverbank Charter School of Excellence,Roebling,08554,1300 Hornberger Ave,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,K,3,1
45,3409900,Mendham Borough School District,Mendham,07945,12 Hilltop Road,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,8,2
46,3407410,Holmdel Township School District,Holmdel,07733,65 McCampbell Road,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,12,4
47,3408310,Lavallette Borough School District,Lavallette,08735,105 Brooklyn Avenue,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,K,8,1
48,3416650,Upper Township School District,Woodbine,08270,525 Perry Road,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,PK,8,3
49,3406660,Hanover Park Regional High School District,East Hanover,07936,75 Mount Pleasant Avenue,,,51,618,5,91.75,0.9095565,67,4,611,89.03,0.8851655,,9,12,2
0,3400064,Gray Charter School,Newark,07102,55 Liberty Street,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,352.0,K,8,1
1,3404980,Fair Lawn Public School District,Fair Lawn,07410,37-01 Fair Lawn Avenue,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,12,9
2,3414400,Rumson-Fair Haven Regional High School District,Rumson,07760,74 Ridge Road,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,9,12,1
3,3407530,Hopewell Valley Regional School District,Pennington,08534,425 South Main St,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,12,6
4,3409240,Madison Public School District,Madison,07940,359 Woodland Road,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,12,5
5,3400036,Soaraing Heights Charter School,Jersey City,07305,1 Romar Avenue,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,K,8,1
6,3407230,Hillsborough Township Public School District,Hillsborough,08844,379 South Branch Road,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,12,9
7,3407260,Hillsdale School District,Hillsdale,07642,32 Ruckman Road,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,8,3
8,3418360,Wyckoff Township Public School District,Wyckoff,07481,241 Morse Avenue,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,8,5
9,3410590,Montgomery Township School District,Skillman,08558,1014 Route 601,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,12,5
10,3403060,Chester School District,Chester,07930,50 North Road,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,8,3
11,3413710,Readington Township School District,Whitehouse Station,08889,52  Readington Road,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,8,4
12,3412660,Long Hill Township School District,Gillette,07933,759 Valley Road,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,8,3
13,3405130,Farmingdale Public School District,Farmingdale,07727,49 Academy Street,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,8,1
14,3414670,Scotch Plains-Fanwood School District,Scotch Plains,07076,512 Cedar Street,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,12,8
15,3415060,Somerset County Vocational and Technical School District,Bridgewater,08807,14 Vogt Drive,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,9,12,1
16,3402160,BRANCHBURG TOWNSHIP School District,Branchburg,08876,240 Baird Road,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,8,3
17,3411820,Northvale Public School District,Northvale,07647,441 Tappan Road,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,8,1
18,3415600,Spring Lake Heights School District,Spring Lake,07762,1110 Highway 71,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,8,1
19,3417100,Robbinsville Public Schools,Robbinsville,08691,155 Robbinsville Edinburg Rd.,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,12,3
20,3411850,Norwood Public School District,Norwood,07648,177 Summit Street,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,8,1
21,3406120,Green Brook Township Public School District,Green Brook,08812,132 Jefferson Avenue,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,8,2
22,3414040,Riverton School District,Riverton,08077,600 Fifth Street,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,8,1
23,3403450,Colts Neck Township School District,Colts Neck,07722,70 Conover Road,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,8,3
24,3413950,River Vale Public School District,River Vale,07675,609 Westwood Avenue,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,8,3
25,3411610,North Hunterdon-Voorhees Regional High School District,Annandale,08801,1445 State Route 31,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,9,12,2
26,3409510,Mansfield Township School District,Columbus,08022,200 Mansfied Road East,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,6,2
27,3403570,Cranford Public School District,Cranford,07016,132 Thomas Street,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,12,7
28,3408880,Logan Township School District,Logan Township,08085,110 School Lane,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,8,3
29,3400029,Elysian Charter School,Hoboken,07030,1460 Garden Street,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,K,8,1
30,3417820,Westwood Regional School District,Township Of Washington,07676,701 Ridgewood Road,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,12,6
31,3416830,Voorhees Township School District,Voorhees,08043,329 Rt. 73,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,8,5
32,3408580,Lincoln Park School District,Lincoln Park,07035,92 Ryerson Road,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,8,2
33,3412480,Parsippany-Troy Hills Township School District,Parsippany,07054,292 Parsippany Road,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,12,14
34,3409870,Medford Township School District,Medford,08055,137 Hartford Road,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,8,7
35,3414610,Sandyston-Walpack Consolidated School District,Layton,07851,100 Route 560,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,K,6,1
36,3413860,Ringwood School District,Ringwood,07456,121 Carletondale Road,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,8,4
37,3409990,Metuchen Public School District,Metuchen,08840,16 Simpson Place,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,12,4
38,3401140,Avon Boro School District,Avon by the Sea,07717,505 Lincoln Ave,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,8,1
39,3401320,Bedminster Township Public School District,Bedminster,07921,234 Somerville Road,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,8,1
40,3401230,Bay Head Borough School District,Bay Head,08742,145 Grove Street,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,K,8,1
41,3402280,Bridgewater-Raritan Regional School District,Martinsville,08836,836 Newmans Lane,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,12,11
42,3404140,East Greenwich Township School District,Mickleton,08056,559 Kings Highway,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,6,2
43,3415660,Springfield Township School District,Jobstown,08041,2146 Jacksonville-Jobstown Rd,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,6,1
44,3400052,Classical Academy Charter School of Clifton,Clifton,07013,20 Valley Road,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,6,8,1
45,3413750,Red Bank Regional School District,Little Silver,07739,101 Ridge Road,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,9,12,1
46,3401710,Bethlehem Township School District,Asbury,08802,940 Iron Bridge Road,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,8,2
47,3415510,Sparta Township Public School District,Sparta,07871,18 Mohawk Avenue,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,12,5
48,3408520,Leonia Public School District,Leonia,07605,566 Grand Avenue,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,12,3
49,3416860,Waldwick School District,Waldwick,07463,155 Summit Avenue,,,101,618,4,83.66,0.8470201,73,4,611,88.05,0.880169,,PK,12,4
0,3415210,South Brunswick School District,North Brunswick,08902,231 Black Horse Lane,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,8623.0,PK,12,10
1,3404110,East Brunswick Township School District,East Brunswick,08816,760 Route 18,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,11
2,3412420,Paramus Public School District,Paramus,07652,145 Spring Valley Road,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,8
3,3408190,Lakeland Regional High School District,Wanaque,07465,205 Conklintown Road,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,9,12,1
4,3406900,Harrison Township School District,Mullica Hill,08062,120 N. Main Street,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,6,2
5,3406210,Greenwich Township School District,Stewartsville,08886,101 Wyndham Farm Boulevard,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,8,2
6,3415750,Stillwater Township School District,Stillwater,07875,904 Stillwater Road,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,6,1
7,3403360,Clinton Township School District,Lebanon,08833,128 Cokesbury Road,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,8,4
8,3413410,Princeton Public Schools,Princeton,08540,25 Valley Road,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,6
9,3406930,Hasbrouck Heights School District,Hasbrouck Heights,07604,379 Boulevard,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,4
10,3411910,Oakland Public School District,Oakland,07436,315 Ramapo Valley Road,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,8,4
11,3403750,Delaware Valley Regional High School District,Frenchtown,08825,19 Senator Stout Road,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,9,12,1
12,3417490,West Long Branch School District,West Long Branch,07764,135 Locust Avenue,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,8,2
13,3404170,East Hanover Township School District,East Hanover,07936,20 School Avenue,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,8,3
14,3413320,Point Pleasant Beach School District,Point Pleasant Beach,08742,299 Cooks Lane,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,2
15,3411280,New Milford Public School District,New Milford,07646,145 Madison Avenue,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,4
16,3403210,Clearview Regional High School District,Mullica Hill,08062,420 Cedar Road,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,7,12,2
17,3400008,Great Meadows Regional School District,Great Meadows,07838,281 Route 46,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,8,3
18,3403990,Dumont Public School District,Dumont,07628,25 Depew Street,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,5
19,3405310,Fort Lee School District,Fort Lee,07024,2175 Lemoine Avenue,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,6
20,3410980,Mount Olive Township School District,Flanders,07836,227 US Highway 206,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,6
21,3405190,Flemington-Raritan Regional School District,Flemington,08822,50 Court Street,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,8,6
22,3410140,Midland Park School District,Midland Park,07432,250 Prospect Street,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,3
23,3400020,Discovery Charter School,Newark,07102,240 Halsey St.,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,4,8,1
24,3402850,Cedar Grove Township School District,Cedar Grove,07009,520 Pompton Ave,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,4
25,3406330,HADDON HEIGHTS School District,Haddon Heights,08035,316-A Seventh Ave,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,12,4
26,3407980,Kingsway Regional School District,Woolwich Township,08085,213 Kings Highway,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,7,12,2
27,3416440,Union Township School District,Hampton,08827,149 Perryville Road,,,151,618,4,75.57,0.7690284,149,4,611,75.61,0.7561679,,PK,8,2
