,School ID,School Name,City,Zip Code,Address,2018 Rank,2018 Rank Stars,2018 Rank Level,2018 Avg Score,2019 Rank,2019 Rank Stars,2019 Rank Level,2019 Avg Score,2019 Student Count,Low Grade,High Grade,School Level
42,340074603143,Thomas Edison EnergySmart Charter School,Somerset,08873,150 Pierce Street,1,5,High,98.11172,1,5,High,96.08451,,K,10,Other
43,340924004308,Madison Junior School,Madison,07940,160 Main Street,1,5,High,98.11172,1,5,High,96.08451,,6,8,Middle
44,341226000788,River Dell Middle School,River Edge,07661,230 Woodland Avenue,1,5,High,98.11172,1,5,High,96.08451,,7,8,Middle
45,341101004418,Briarcliff Middle School,Mountain Lakes,07046,93 Briarcliff Rd.,1,5,High,98.11172,1,5,High,96.08451,,6,8,Middle
46,340357005462,Orange Avenue School,Cranford,07016,901 Orange Avenue,1,5,High,98.11172,1,5,High,96.08451,,3,8,Middle
47,341062000616,Fieldstone Middle School,Montvale,07645,47 Spring Valley Road,1,5,High,98.11172,1,5,High,96.08451,,5,8,Middle
48,341065004336,Robert R Lazar Middle School,Montville,07045,123 Changebridge Road,1,5,High,98.11172,1,5,High,96.08451,,6,8,Middle
49,340003200302,Hoboken Charter School,Hoboken,07030,713 Washington St,1,5,High,98.11172,1,5,High,96.08451,,K,12,Other
0,341077004358,Morris Plains Borough School,Morris Plains,07950,500 Speedwell Avenue,51,5,Middle,86.64159,31,5,Middle,88.71592,369.0,3,8,Middle
1,340450003334,Woodrow Wilson Middle School,Edison,08820,50 Woodrow Wilson Drive,51,5,Middle,86.64159,31,5,Middle,88.71592,,6,8,Middle
2,340684000508,Harrington Park School,Harrington Park,07640,191 Harriot Ave,51,5,Middle,86.64159,31,5,Middle,88.71592,,PK,8,Elementary
3,340972000515,Marlboro Memorial Middle School,Morganville,07751,71 Nolan Road,51,5,Middle,86.64159,31,5,Middle,88.71592,,6,8,Middle
4,341182000656,Northvale Public School,Northvale,07647,441 Tappan Road,51,5,Middle,86.64159,31,5,Middle,88.71592,,K,8,Elementary
5,341728004972,George Washington Middle School,Wayne,07470,68 Lenox Road,51,5,Middle,86.64159,31,5,Middle,88.71592,,6,8,Middle
6,340981000602,Maywood Avenue School,Maywood,07607,452 Maywood Ave,51,5,Middle,86.64159,31,5,Middle,88.71592,,4,8,Middle
7,341770000313,Thomas R Grover Middle School,West Windsor,08550,10 Southfield Road,51,5,Middle,86.64159,31,5,Middle,88.71592,,6,8,Middle
8,340594002092,Glen Ridge High School,Glen Ridge,07028,200 Ridgewood Ave,51,5,Middle,86.64159,31,5,Middle,88.71592,,7,12,High
9,340525004238,Ridgedale Middle School,Florham Park,07932,71 Ridgedale Avenue,51,5,Middle,86.64159,31,5,Middle,88.71592,,6,8,Middle
10,340450003328,John Adams Middle School,Edison,08820,1081 New Dover Road,51,5,Middle,86.64159,31,5,Middle,88.71592,,6,8,Middle
11,340000406015,Chatham Middle School,Chatham,07928,480 Main Street,51,5,Middle,86.64159,31,5,Middle,88.71592,,6,8,Middle
12,341332004704,G. Harold Antrim Elementary School,Point Pleasant Beach,08742,401 Niblick Street,51,5,Middle,86.64159,31,5,Middle,88.71592,,PK,8,Elementary
13,341713004544,Long Valley Middle School,Long Valley,07853,51 West Mill Rd,51,5,Middle,86.64159,31,5,Middle,88.71592,,6,8,Middle
14,341719005318,Valley View School,Watchung,07069,50 Valley View Road,51,5,Middle,86.64159,31,5,Middle,88.71592,,5,8,Middle
15,340171002958,Ethel Hoppock Middle School,Asbury,08802,280 Asbury  West Portal Rd,51,5,Middle,86.64159,31,5,Middle,88.71592,,6,8,Middle
16,340621005810,Stewartsville Middle School,Stewartsville,08886,642 South Main Street,51,5,Middle,86.64159,31,5,Middle,88.71592,,6,8,Middle
17,340609005350,Green Hills School,Greendell,07839,69 Mackerly Road,51,5,Middle,86.64159,31,5,Middle,88.71592,,K,8,Elementary
18,341557004106,H W Mountz Elementary School,Spring Lake,07762,411 Tuttle Ave,51,5,Middle,86.64159,31,5,Middle,88.71592,,PK,8,Elementary
19,341497004102,Shrewsbury Borough Elementary School,Shrewsbury,07702,20 Obre Place,51,5,Middle,86.64159,31,5,Middle,88.71592,,PK,8,Elementary
20,341185000660,Norwood Public School,Norwood,07648,177 Summit St,51,5,Middle,86.64159,31,5,Middle,88.71592,,K,8,Elementary
21,341728000558,Anthony Wayne Middle School,Wayne,07470,201 Garside Avenue,51,5,Middle,86.64159,31,5,Middle,88.71592,,6,8,Middle
22,341011003982,Thompson Middle School,Middletown,07748,1001 Middletown  Lincroft Road,51,5,Middle,86.64159,31,5,Middle,88.71592,,6,8,Middle
23,340498000053,Thomas Jefferson Middle School,Fair Lawn,07410,35 - 01 Morlot Avenue,51,5,Middle,86.64159,31,5,Middle,88.71592,,6,8,Middle
24,340354003282,Cranbury School,Cranbury,08512,23 N Main St,51,5,Middle,86.64159,31,5,Middle,88.71592,,PK,8,Elementary
25,340696000520,Haworth Public School,Haworth,07641,205 Valley Rd,51,5,Middle,86.64159,31,5,Middle,88.71592,,K,8,Elementary
26,340726000526,George G White,Hillsdale,07642,120 Magnolia Ave,51,5,Middle,86.64159,31,5,Middle,88.71592,,5,8,Middle
27,341467005678,Park Middle School,Scotch Plains,07076,580 Park Avenue,51,5,Middle,86.64159,31,5,Middle,88.71592,,5,8,Middle
28,341836000944,Dwight D. Eisenhower Middle School,Wyckoff,07481,344 Calvin Ct,51,5,Middle,86.64159,31,5,Middle,88.71592,,6,8,Middle
29,340867000144,Belhaven Middle School,Linwood,08221,51 Belhaven Avenue,51,5,Middle,86.64159,31,5,Middle,88.71592,,5,8,Middle
30,341746002464,West Essex Middle School,North Caldwell,07006,65 West Greenbrook Rd,51,5,Middle,86.64159,31,5,Middle,88.71592,,7,8,Middle
31,340999003396,Edgar Middle School,Metuchen,08840,49 Brunswick Avenue,51,5,Middle,86.64159,31,5,Middle,88.71592,,5,8,Middle
32,341071001140,William Allen Middle School,Moorestown,08057,801 N  Stanwick Road,51,5,Middle,86.64159,31,5,Middle,88.71592,,7,8,Middle
33,340597000077,Glen Rock Middle School,Glen Rock,07452,600 Harristown Road,51,5,Middle,86.64159,31,5,Middle,88.71592,,6,8,Middle
34,341383000768,George Washington Middle School,Ridgewood,07451,155 Washington Pl,51,5,Middle,86.64159,31,5,Middle,88.71592,,6,8,Middle
35,340639001558,Haddonfield Middle School,Haddonfield,08033,Five Lincoln Avenue,51,5,Middle,86.64159,31,5,Middle,88.71592,,6,8,Middle
36,340804004286,Pearl R. Miller Middle School,Kinnelon,07405,117 Kiel Avenue,51,5,Middle,86.64159,31,5,Middle,88.71592,,6,8,Middle
37,340933000594,Ramapo Ridge,Mahwah,07430,150 Ridge Road,51,5,Middle,86.64159,31,5,Middle,88.71592,,6,8,Middle
38,340003600309,Soaring Heights Charter School,Jersey City,07305,1 Romar Avenue,51,5,Middle,86.64159,31,5,Middle,88.71592,,K,8,Elementary
39,341290004478,Pequannock Valley School,Pompton Plains,07444,493 Newark Pompton Tpke.,51,5,Middle,86.64159,31,5,Middle,88.71592,,6,8,Middle
40,340300000265,Rosa International Middle School,Cherry Hill,08003,485 Browning Lane,51,5,Middle,86.64159,31,5,Middle,88.71592,,6,8,Middle
41,340360002993,Cresskill Middle School,Cresskill,07626,1 Lincoln Dr,51,5,Middle,86.64159,31,5,Middle,88.71592,,6,8,Middle
42,340885000556,Thomas Jefferson Middle School,Lodi,07644,75 First Street,51,5,Middle,86.64159,31,5,Middle,88.71592,,6,8,Middle
43,341467005680,Terrill Middle School,Scotch Plains,07076,1301 Terrill Road,51,5,Middle,86.64159,31,5,Middle,88.71592,,5,8,Middle
44,341728004990,Schuyler Colfax Middle School,Wayne,07470,1500 Hamburg Turnpike,51,5,Middle,86.64159,31,5,Middle,88.71592,,6,8,Middle
45,340198004162,Rockaway Valley School,Boonton,07005,11 Valley Road,51,5,Middle,86.64159,31,5,Middle,88.71592,,PK,8,Elementary
46,341776005768,Thomas Edison Intermediate School,Westfield,07090,800 Rahway Avenue,51,5,Middle,86.64159,31,5,Middle,88.71592,,6,8,Middle
47,340123004568,Bay Head Elementary,Bay Head,08742,145 Grove Street,51,5,Middle,86.64159,31,5,Middle,88.71592,,K,8,Elementary
48,340858004296,Lincoln Park Middle School,Lincoln Park,07035,90 Ryerson Road,51,5,Middle,86.64159,31,5,Middle,88.71592,,5,8,Middle
49,341266004462,Central Middle School,Stirling,07980,90 Central Avenue,51,5,Middle,86.64159,31,5,Middle,88.71592,,6,8,Middle
0,341665001758,Upper Township Middle School,Woodbine,08270,525 Perry Rd,101,4,Middle,82.07907,244,3,Middle,63.89889,469.0,6,8,Middle
1,340723005224,Hillsborough Township Middle School,Hillsborough,08844,260 Triangle Road,101,4,Middle,82.07907,244,3,Middle,63.89889,,7,8,Middle
2,340990004316,Mountain View School,Mendham,07945,100 Dean Road,101,4,Middle,82.07907,244,3,Middle,63.89889,,5,8,Middle
3,341269005942,Norman S. Weir,Paterson,07505,152 College Boulevard,101,4,Middle,82.07907,244,3,Middle,63.89889,,K,8,Elementary
4,340939000029,Manalapan-Englishtown Middle School,Manalapan,07726,155 Millhurst Road,101,4,Middle,82.07907,244,3,Middle,63.89889,,7,8,Middle
5,341395000798,Holdrum Middle School,River Vale,07675,393 Rivervale Road,101,4,Middle,82.07907,244,3,Middle,63.89889,,6,8,Middle
6,341551000360,Sparta Middle School,Sparta,07871,350 Main Street,101,4,Middle,82.07907,244,3,Middle,63.89889,,6,8,Middle
7,341248004434,Brooklawn Middle School,Parsippany,07054,250 Beachwood Road,101,4,Middle,82.07907,244,3,Middle,63.89889,,6,8,Middle
8,340513003782,Farmingdale Elementary,Farmingdale,07727,49 Academy St,101,4,Middle,82.07907,244,3,Middle,63.89889,,PK,8,Elementary
9,340306004194,Black River Middle School,Chester,07930,133 Rt. 513 - North Road,101,4,Middle,82.07907,244,3,Middle,63.89889,,6,8,Middle
10,341359000732,Eric S. Smith Middle School,Ramsey,07446,2 Monroe Street,101,4,Middle,82.07907,244,3,Middle,63.89889,,6,8,Middle
11,340009000829,Central Jersey College Prep Charter School,Somerset,08873,101 Mettlers Road,101,4,Middle,82.07907,244,3,Middle,63.89889,,K,12,Other
12,340231003754,Brielle Elementary School,Brielle,08730,605 Union Lane,101,4,Middle,82.07907,244,3,Middle,63.89889,,PK,8,Elementary
13,340153005436,Columbia Middle School,Berkeley Hts,07922,345 Plainfield Ave,101,4,Middle,82.07907,244,3,Middle,63.89889,,6,8,Middle
14,341383000766,Benjamin Franklin Middle School,Ridgewood,07451,335 North Van Dien Ave,101,4,Middle,82.07907,244,3,Middle,63.89889,,6,8,Middle
15,341698005308,Warren Middle School,Warren,07060,100 Old Stirling Road,101,4,Middle,82.07907,244,3,Middle,63.89889,,6,8,Middle
16,340984001114,Neeta School,Medford Lakes,08055,44 Neeta Trail,101,4,Middle,82.07907,244,3,Middle,63.89889,,3,8,Middle
17,341686000537,Waldwick Middle School,Waldwick,07463,155 Wyckoff Avenue,101,4,Middle,82.07907,244,3,Middle,63.89889,,6,8,Middle
18,340387004208,Valleyview Middle School,Denville,07834,320 Diamond Spring Road,101,4,Middle,82.07907,244,3,Middle,63.89889,,6,8,Middle
19,341212004072,Maple Place Middle School,Oceanport,07757,2 Maple Place,101,4,Middle,82.07907,244,3,Middle,63.89889,,5,8,Middle
20,340705003844,Henry Hudson Regional School,Highlands,07732,1 Grand Tour,101,4,Middle,82.07907,244,3,Middle,63.89889,,7,12,High
21,340921000580,Roosevelt School,Lyndhurst,07071,530 Stuyvesant Ave,101,4,Middle,82.07907,244,3,Middle,63.89889,,4,8,Middle
22,341695004960,Wanaque Elementary School,Wanaque,07465,First Street,101,4,Middle,82.07907,244,3,Middle,63.89889,,PK,8,Elementary
23,340132005120,Bedminster Township Public School,Bedminster,07921,234 Somerville Road,101,4,Middle,82.07907,244,3,Middle,63.89889,,PK,8,Elementary
24,340411003298,Hammarskjold Middle School,E Brunswick,08816,200 Rues Lane,101,4,Middle,82.07907,244,3,Middle,63.89889,,6,7,Middle
25,340757000189,Explore 2000 Middle School,Jersey City,07302,180-9th St,101,4,Middle,82.07907,244,3,Middle,63.89889,,6,8,Middle
26,340972003950,Marlboro Middle School,Marlboro,07746,355 County Road 520,101,4,Middle,82.07907,244,3,Middle,63.89889,,6,8,Middle
27,341098000459,Mount Olive Middle School,Budd Lake,07828,160 Wolfe Road,101,4,Middle,82.07907,244,3,Middle,63.89889,,6,8,Middle
28,340345003760,Cedar Drive Middle School,Colts Neck,07722,73 Cedar Drive,101,4,Middle,82.07907,244,3,Middle,63.89889,,6,8,Middle
29,340002900297,Elysian Charter School of Hoboken,Hoboken,07030,1460 Garden Street,101,4,Middle,82.07907,244,3,Middle,63.89889,,K,8,Elementary
30,340336002935,Clinton Township Middle School,Clinton,08809,34 Grayrock Road,101,4,Middle,82.07907,244,3,Middle,63.89889,,6,8,Middle
31,340114003748,Avon Elementary School,Avon by the Sea,07717,505 Lincoln Avenue,101,4,Middle,82.07907,244,3,Middle,63.89889,,K,8,Elementary
32,340741003852,William R. Satz School,Holmdel,07733,24 Crawfords Corner Road,101,4,Middle,82.07907,244,3,Middle,63.89889,,7,8,Middle
33,340975003962,Matawan-Aberdeen Middle School,Cliffwood,07721,469 Matawan Avenue,101,4,Middle,82.07907,244,3,Middle,63.89889,,6,8,Middle
34,340519000541,J.P. Case Middle School,Flemington,08822,301 Case Boulevard,101,4,Middle,82.07907,244,3,Middle,63.89889,,7,8,Middle
35,341404001238,Riverton School,Riverton,08077,600 Fifth Street,101,4,Middle,82.07907,244,3,Middle,63.89889,,PK,8,Elementary
36,341695004958,Haskell Elementary School,Haskell,07420,973 Ringwood Avenue,101,4,Middle,82.07907,244,3,Middle,63.89889,,PK,8,Elementary
37,340987001124,Medford Memorial Middle School,Medford,08055,55 Mill Street,101,4,Middle,82.07907,244,3,Middle,63.89889,,7,8,Middle
38,341584001890,Stow Creek Township School,Bridgeton,08323,11 Gum Tree Corner Road,101,4,Middle,82.07907,244,3,Middle,63.89889,,K,8,Elementary
39,340888003231,Logan Middle School,Logan Township,08085,110 School Lane,101,4,Middle,82.07907,244,3,Middle,63.89889,,6,8,Middle
40,341710000146,Pond Road Middle School,Robbinsville,08691,150 Pond Road,101,4,Middle,82.07907,244,3,Middle,63.89889,,5,8,Middle
41,340612005216,Green Brook Middle School,Green Brook,08812,132 Jefferson Avenue,101,4,Middle,82.07907,244,3,Middle,63.89889,,5,8,Middle
42,341341003188,John Witherspoon Middle School,Princeton,08540,217 Walnut Lane,101,4,Middle,82.07907,244,3,Middle,63.89889,,6,8,Middle
43,340537000117,Franklin Avenue Middle School,Franklin Lakes,07417,755 Franklin Avenue,101,4,Middle,82.07907,244,3,Middle,63.89889,,6,8,Middle
44,341191000670,Valley Middle School,Oakland,07436,71 Oak St,101,4,Middle,82.07907,244,3,Middle,63.89889,,6,8,Middle
45,340852000536,Leonia Middle School,Leonia,07605,500 Broad Avenue,101,4,Middle,82.07907,244,3,Middle,63.89889,,6,8,Middle
46,340471000380,Emerson Junior Senior High,Emerson,07630,131 Main Street,101,4,Middle,82.07907,244,3,Middle,63.89889,,7,12,High
47,341560004108,Spring Lake Heights Elementary School,Spring Lake,07762,1110 Highway 71,101,4,Middle,82.07907,244,3,Middle,63.89889,,K,8,Elementary
48,340564003816,Dwight D. Eisenhower School,Freehold,07728,279 Burlington Road,101,4,Middle,82.07907,244,3,Middle,63.89889,,6,8,Middle
49,341188002380,John H. Walker Middle School,Nutley,07110,325 Franklin Ave,101,4,Middle,82.07907,244,3,Middle,63.89889,,7,8,Middle
0,340002400289,North Star Academy Charter School,Newark,07102,10 Washington Place,151,4,Other,77.58869,140,4,Other,78.31655,5271.0,K,12,Other
1,341377000750,Slocum Skewes School,Ridgefield,07657,650 Prospect Ave,151,4,Other,77.58869,140,4,Other,78.31655,,1,12,Other
2,340570002992,Frenchtown Elementary,Frenchtown,08825,902 Harrison St,151,4,Other,77.58869,140,4,Other,78.31655,,PK,8,Elementary
3,340252004170,Richard Butler School,Butler,07405,30 Pearl Place,151,4,Other,77.58869,140,4,Other,78.31655,,5,8,Middle
4,341242000692,East Brook Middle School,Paramus,07652,190 Spring Valley Road,151,4,Other,77.58869,140,4,Other,78.31655,,5,8,Middle
5,341689004140,Wall Intermediate School,Wall,07719,2801 Allaire Road,151,4,Other,77.58869,140,4,Other,78.31655,,6,8,Middle
6,340228005162,Bridgewater-Raritan Middle School,Bridgewater,08807,128 Merriwood Road,151,4,Other,77.58869,140,4,Other,78.31655,,7,8,Middle
7,340738003004,Holland Township Elementary School,Milford,08848,714 Milford  Warren Glen Road,151,4,Other,77.58869,140,4,Other,78.31655,,PK,8,Elementary
8,341059006031,Montgomery Upper Middle School,Skillman,08558,375 Burnt Hill Road,151,4,Other,77.58869,140,4,Other,78.31655,,7,8,Middle
9,341335004932,Lakeside School,Pompton Lakes,07442,316 Lakeside Avenue,151,4,Other,77.58869,140,4,Other,78.31655,,6,8,Middle
10,341329004694,Memorial Middle School,Point Pleasant Beach,08742,Laura Herbert Dr,151,4,Other,77.58869,140,4,Other,78.31655,,6,8,Middle
11,341050003442,Monroe Township Middle School,Monroe Township,08831,1629 Perrineville Road,151,4,Other,77.58869,140,4,Other,78.31655,,6,8,Middle
12,340006400373,The Gray Charter School,Newark,07102,55 Liberty Street,151,4,Other,77.58869,140,4,Other,78.31655,,K,8,Elementary
13,340669004254,Memorial Junior School,Whippany,07981,61 Highland Avenue,151,4,Other,77.58869,140,4,Other,78.31655,,6,8,Middle
14,340000900178,Bernardsville Middle School,Bernardsville,07924,141 Seney Drive,151,4,Other,77.58869,140,4,Other,78.31655,,5,8,Middle
15,340005200351,Classical Academy Charter School of Clifton,Clifton,07011,1255 Main Avenue,151,4,Other,77.58869,140,4,Other,78.31655,,6,8,Middle
16,341521003618,Crossroads South Middle School,Monmouth Junction,08852,195 Major Road,151,4,Other,77.58869,140,4,Other,78.31655,,6,8,Middle
17,340300001436,Henry C. Beck Middle School,Cherry Hill,08003,950 Cropwell Rd.,151,4,Other,77.58869,140,4,Other,78.31655,,6,8,Middle
18,341245000710,Park Ridge High School,Park Ridge,07656,2 Park Ave,151,4,Other,77.58869,140,4,Other,78.31655,,7,12,High
19,341644003046,Union Township Middle School,Hampton,08827,165 Perryville Road,151,4,Other,77.58869,140,4,Other,78.31655,,5,8,Middle
20,341542000127,Southampton Township School #3,Southampton,08088,100 Warrior Way,151,4,Other,77.58869,140,4,Other,78.31655,,6,8,Middle
21,340564003814,Clifton T. Barkalow School,Freehold,07728,498 Stillwells Corner Road,151,4,Other,77.58869,140,4,Other,78.31655,,6,8,Middle
22,341269000353,Alexander Hamilton Academy,Paterson,07501,11  27 16th Avenue,151,4,Other,77.58869,140,4,Other,78.31655,,K,8,Elementary
23,340753003146,Timberlane Middle School,Pennington,08534,51 S  Timberlane Drive,151,4,Other,77.58869,140,4,Other,78.31655,,6,8,Middle
24,341521000196,Crossroads North Middle School,Monmouth Junction,08852,635 Georges Road,151,4,Other,77.58869,140,4,Other,78.31655,,6,8,Middle
25,341248004436,Central Middle School,Parsippany,07054,1620 Route 46,151,4,Other,77.58869,140,4,Other,78.31655,,6,8,Middle
26,340315005452,Carl H. Kumpf School,Clark,07066,59 Mildred Terrace,151,4,Other,77.58869,140,4,Other,78.31655,,6,8,Middle
27,341782000912,Westwood Regional Middle School,Westwood,07675,23 Third Avenue,151,4,Other,77.58869,140,4,Other,78.31655,,6,7,Middle
28,340399000344,Honiss Elementary\Middle School,Dumont,07628,31 Depew St,151,4,Other,77.58869,140,4,Other,78.31655,,K,8,Elementary
29,340633001528,Haddon Heights Junior/Senior High School,Haddon Heights,08035,301 Second Avenue,151,4,Other,77.58869,140,4,Other,78.31655,,7,12,High
30,340285006025,Memorial Middle School,Cedar Grove,07009,500 Ridge Road,151,4,Other,77.58869,140,4,Other,78.31655,,5,8,Middle
31,340417004230,East Hanover Middle School,East Hanover,07936,477 Ridgedale Avenue,151,4,Other,77.58869,140,4,Other,78.31655,,6,8,Middle
32,340399000348,Selzer Elementary\Middle School,Dumont,07628,435 Prospect Ave,151,4,Other,77.58869,140,4,Other,78.31655,,PK,8,Elementary
33,341128000632,David E. Owens Middle School,New Milford,07646,470 Marion Avenue,151,4,Other,77.58869,140,4,Other,78.31655,,6,8,Middle
34,341785000220,Weymouth Township Elementary School,Dorothy,08317,1202 Eleventh Avenue,151,4,Other,77.58869,140,4,Other,78.31655,,PK,8,Elementary
35,341683001682,Voorhees Middle School,Voorhees,08043,1000 Holly Oak Dr,151,4,Other,77.58869,140,4,Other,78.31655,,6,8,Middle
36,340747005826,Hope Township School,Hope,07844,320 Johnsonburg Road,151,4,Other,77.58869,140,4,Other,78.31655,,PK,8,Elementary
37,340693000491,Hasbrouck Heights Middle School,Hasbrouck Heights,07604,365 Boulevard,151,4,Other,77.58869,140,4,Other,78.31655,,6,8,Middle
38,340468005032,Elsinboro Township School,Salem,08079,631 Salem  Fort Elfsborg Road,151,4,Other,77.58869,140,4,Other,78.31655,,K,8,Elementary
39,341434004526,Eisenhower Middle School,Succasunna,07876,47 Eyland Avenue,151,4,Other,77.58869,140,4,Other,78.31655,,7,8,Middle
40,340000800248,Great Meadows Regional Middle School,Great Meadows,07838,273 Route 46,151,4,Other,77.58869,140,4,Other,78.31655,,6,8,Middle
41,341134003061,Park Elementary School,Newark,07104,120 Manchester Place,151,4,Other,77.58869,140,4,Other,78.31655,,PK,8,Elementary
42,341524000836,Memorial School,South Hackensack,07606,Memorial School,151,4,Other,77.58869,140,4,Other,78.31655,,PK,8,Elementary
43,340846003016,Woodglen School,Califon,07830,70 Bunnvale Road,151,4,Other,77.58869,140,4,Other,78.31655,,5,8,Middle
44,340002000282,Discovery Charter School,Newark,07102,240 Halsey St,151,4,Other,77.58869,140,4,Other,78.31655,,4,8,Middle
45,341749004148,Frank Antonides School,West Long Branch,07764,135 Locust Avenue,151,4,Other,77.58869,140,4,Other,78.31655,,5,8,Middle
46,340942003942,Manasquan Elementary School,Manasquan,08736,168 Broad Street,151,4,Other,77.58869,140,4,Other,78.31655,,PK,8,Elementary
47,341134002274,First Avenue School,Newark,07107,214 First Ave,151,4,Other,77.58869,140,4,Other,78.31655,,PK,8,Elementary
48,341023004014,Millstone Township Middle School,Millstone Township,08535,5 Dawson Court,151,4,Other,77.58869,140,4,Other,78.31655,,6,8,Middle
49,341620004116,Tinton Falls Middle School,Tinton Falls,07724,674 Tinton Avenue,151,4,Other,77.58869,140,4,Other,78.31655,,6,8,Middle
0,340498000414,Memorial Middle School,Fair Lawn,07410,12 - 00 First Street,201,4,Middle,70.32187,180,4,Middle,73.21615,455.0,6,8,Middle
1,340333002964,Clinton Public School,Clinton,08809,10 School Street,201,4,Middle,70.32187,180,4,Middle,73.21615,,PK,8,Elementary
2,340004900336,Red Bank Charter School,Red Bank,07701,58 Oakland Street,201,4,Middle,70.32187,180,4,Middle,73.21615,,PK,8,Elementary
3,341086004394,Mount Arlington Public School,Mount Arlington,07856,235 Howard Boulevard,201,4,Middle,70.32187,180,4,Middle,73.21615,,3,8,Middle
4,341446000818,Union School,Rutherford,07070,359 Union Ave,201,4,Middle,70.32187,180,4,Middle,73.21615,,6,9,Middle
5,340801003008,Kingwood Township School,Frenchtown,08825,880 County Road 519,201,4,Middle,70.32187,180,4,Middle,73.21615,,PK,8,Elementary
6,341533002426,South Orange Middle School,South Orange,07079,70 North Ridgewood Road,201,4,Middle,70.32187,180,4,Middle,73.21615,,6,8,Middle
7,340195004156,John Hill School,Boonton,07005,435 Lathrop Avenue,201,4,Middle,70.32187,180,4,Middle,73.21615,,3,8,Middle
8,341371003030,Readington Middle School,Whitehouse Station,08889,48 Readington Rd,201,4,Middle,70.32187,180,4,Middle,73.21615,,6,8,Middle
9,341014000608,Midland Park Junior/Senior High School,Midland Park,07432,250 Prospect St,201,4,Middle,70.32187,180,4,Middle,73.21615,,7,12,High
10,341155004830,High Mountain School,North Haledon,07508,515 High Mountain Road,201,4,Middle,70.32187,180,4,Middle,73.21615,,5,8,Middle
11,341242000690,West Brook Middle School,Paramus,07652,560 Roosevelt Boulevard,201,4,Middle,70.32187,180,4,Middle,73.21615,,5,8,Middle
12,340090005326,Long Pond School,Newton,07860,707 Limecrest Rd,201,4,Middle,70.32187,180,4,Middle,73.21615,,5,8,Middle
13,340357005460,Hillside Avenue School,Cranford,07016,125 Hillside Avenue,201,4,Middle,70.32187,180,4,Middle,73.21615,,K,8,Elementary
14,341068000620,Robert L. Craig School,Moonachie,07074,20 West Park Street,201,4,Middle,70.32187,180,4,Middle,73.21615,,PK,8,Elementary
15,340678000729,Hardyston Township Middle School,Hamburg,07419,183 Wheatsworth Road,201,4,Middle,70.32187,180,4,Middle,73.21615,,5,8,Middle
16,340159001324,Berlin Community School,Berlin,08009,215 S Franklin Ave,201,4,Middle,70.32187,180,4,Middle,73.21615,,PK,8,Elementary
17,341386004944,Martin J. Ryerson School,Ringwood,07456,130 Valley Road,201,4,Middle,70.32187,180,4,Middle,73.21615,,6,8,Middle
18,341680001928,Johnstone Elementary School,Vineland,08361,165 S  Brewster Rd,201,4,Middle,70.32187,180,4,Middle,73.21615,,5,8,Middle
19,340006100378,The Queen City Academy Charter School,Plainfield,07063,815 West Seventh Street,201,4,Middle,70.32187,180,4,Middle,73.21615,,K,8,Elementary
20,341656003098,Stonebridge Middle School,Allentown,08501,1252 Yardville-Allentown Road,201,4,Middle,70.32187,180,4,Middle,73.21615,,5,8,Middle
21,341365004494,Randolph Middle School,Randolph,07869,507 Millbrook Avenue,201,4,Middle,70.32187,180,4,Middle,73.21615,,6,8,Middle
22,340642001088,Hainesport Township School,Hainesport,08036,211 Broad Street,201,4,Middle,70.32187,180,4,Middle,73.21615,,PK,8,Elementary
23,340459000013,Terence C. Reilly School No 7,Elizabeth,07206,436 First Avenue,201,4,Middle,70.32187,180,4,Middle,73.21615,,2,8,Middle
24,340003500307,Learning Community Charter School,Jersey City,07304,2495 John F Kennedy Blvd,201,4,Middle,70.32187,180,4,Middle,73.21615,,PK,8,Elementary
25,340783002812,Alfred Zampella School,Jersey City,07307,201 North St,201,4,Middle,70.32187,180,4,Middle,73.21615,,PK,8,Elementary
26,340903005034,Lower Alloways Creek Elementary School,Salem,08079,967 Main St Canton,201,4,Middle,70.32187,180,4,Middle,73.21615,,PK,8,Elementary
27,341668000216,Ventnor Middle School,Ventnor City,08406,400 N  Lafayette Avenue,201,4,Middle,70.32187,180,4,Middle,73.21615,,5,8,Middle
28,340798000093,Kingsway Regional Middle School,Woolwich Twp,08085,203 Kings Highway,201,4,Middle,70.32187,180,4,Middle,73.21615,,7,8,Middle
29,341125001168,New Hanover Township School,Wrightstown,08562,122 Fort Dix Street,201,4,Middle,70.32187,180,4,Middle,73.21615,,PK,8,Elementary
30,341221005042,Oldmans Township School,Pedricktown,08067,10 Freed Road,201,4,Middle,70.32187,180,4,Middle,73.21615,,PK,8,Elementary
31,340111001702,Avalon Elementary School,Avalon,08202,235 32nd Street,201,4,Middle,70.32187,180,4,Middle,73.21615,,5,8,Middle
32,340756000331,Howell Township Middle School South,Howell,07731,220 Ramtown-Greenville Road,201,4,Middle,70.32187,180,4,Middle,73.21615,,6,8,Middle
33,340630005816,Hackettstown Middle School,Hackettstown,07840,500 Washington Street,201,4,Middle,70.32187,180,4,Middle,73.21615,,5,8,Middle
34,340840003154,Lawrence Middle School,Lawrenceville,08648,2455 Princeton Pike,201,4,Middle,70.32187,180,4,Middle,73.21615,,7,8,Middle
35,340001400258,Englewood on the Palisades Charter School,Englewood,07631,65  West Demarest Avenue,201,4,Middle,70.32187,180,4,Middle,73.21615,,K,8,Elementary
